file,hour,journeys
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,6,10
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,7,23
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,8,21
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,9,25
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,10,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,11,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,12,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,13,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,14,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,15,26
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,16,26
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,17,22
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,18,18
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,19,13
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,20,13
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,21,15
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,22,13
GL001-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_10_20260526-BODS_V1_1.xml,23,9
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,0,6
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,1,2
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,4,1
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,5,4
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,6,10
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,7,23
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,8,21
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,9,25
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,10,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,11,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,12,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,13,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,14,28
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,15,26
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,16,26
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,17,22
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,18,16
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,19,11
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,20,11
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,21,11
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,22,11
GL001-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_10_20260531-BODS_V1_1.xml,23,9
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,0,4
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,5,1
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,6,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,7,12
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,8,14
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,9,19
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,10,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,11,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,12,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,13,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,14,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,15,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,16,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,17,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,18,14
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,19,12
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,20,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,21,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,22,8
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260413-BODS_V1_1.xml,23,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,0,4
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,5,1
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,6,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,7,12
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,8,14
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,9,19
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,10,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,11,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,12,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,13,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,14,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,15,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,16,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,17,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,18,14
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,19,12
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,20,8
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,21,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,22,8
GL002-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_175_20260526-BODS_V1_1.xml,23,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,0,4
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,5,1
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,6,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,7,12
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,8,14
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,9,19
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,10,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,11,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,12,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,13,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,14,20
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,15,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,16,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,17,17
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,18,14
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,19,10
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,20,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,21,6
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,22,8
GL002-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_175_20260531-BODS_V1_1.xml,23,6
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260413-BODS_V1_1.xml,9,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260413-BODS_V1_1.xml,10,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260413-BODS_V1_1.xml,11,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260413-BODS_V1_1.xml,12,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260413-BODS_V1_1.xml,13,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260413-BODS_V1_1.xml,14,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260526-BODS_V1_1.xml,9,3
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260526-BODS_V1_1.xml,10,3
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260526-BODS_V1_1.xml,11,3
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260526-BODS_V1_1.xml,12,3
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260526-BODS_V1_1.xml,13,3
GL006-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_56_20260526-BODS_V1_1.xml,14,3
GL006-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_56_20260531-BODS_V1_1.xml,9,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_56_20260531-BODS_V1_1.xml,10,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_56_20260531-BODS_V1_1.xml,11,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_56_20260531-BODS_V1_1.xml,12,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_56_20260531-BODS_V1_1.xml,13,2
GL006-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_56_20260531-BODS_V1_1.xml,14,2
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,0,4
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,1,3
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,5,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,6,10
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,7,10
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,8,11
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,9,15
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,10,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,11,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,12,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,13,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,14,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,15,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,16,17
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,17,14
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,18,12
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,19,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,20,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,21,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,22,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260413-BODS_V1_1.xml,23,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,0,4
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,1,3
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,5,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,6,10
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,7,10
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,8,11
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,9,15
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,10,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,11,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,12,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,13,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,14,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,15,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,16,17
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,17,14
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,18,12
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,19,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,20,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,21,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,22,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_176_20260526-BODS_V1_1.xml,23,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,0,4
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,1,3
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,5,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,6,10
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,7,10
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,8,11
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,9,15
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,10,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,11,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,12,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,13,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,14,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,15,16
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,16,17
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,17,14
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,18,12
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,19,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,20,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,21,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,22,6
GL008-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_176_20260531-BODS_V1_1.xml,23,6
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,5,2
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,6,10
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,7,13
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,8,12
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,9,16
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,10,16
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,11,18
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,12,18
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,13,17
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,14,18
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,15,17
GL009-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_5_20260413-BODS_V1_1.xml,16,14
